Pgroup,Lp,PKod,Pname,p_sale_in_time,Psale,Pavarage_stock,Rotation_in_days,Rotation_in_times
ART._HYGIENIC,,,,,,,,
 ,1.0,16603.0,FASOLA PUDL W SOS POMI 540 G+80,0,"0,00","0,00",-,-
 ,1.0,17292.0,FASOLKA PUDLISZKI P.BRET 600 G,0,"0,00","0,00",-,-
 ,1.0,16789.0,FIGI SUSZONE 200G,0,"0,00","0,00",-,-
 ,1.0,4745.0,FIGURKA SW MALA,0,"0,00","0,00",-,-
 ,1.0,12875.0,FILETY SLEDZ W OLEJU 170 G KING,0,"0,00","0,00",-,-
 ,1.0,11878.0,FIX DANIE LUBELLA DO SPAGHETI,0,"0,00","0,00",-,-
 ,1.0,19245.0,FOLIA ALUMINIOWA 10 M ARO,0,"0,00","0,00",-,-
 ,1.0,3253.0,FOLIA ALUMINIOWA 20 M,0,"0,00","0,00",-,-
 ,1.0,3478.0,"FOLWARK KETCHUP 0,9 ?AGODNY",0,"0,00","0,00",-,-
 ,1.0,3987.0,FOLWARK REMULADA 800 ML,0,"0,00","0,00",-,-
 ,1.0,3989.0,FOLWARK SOS KEBAB-GYROS 800 ML,0,"0,00","0,00",-,-
 ,1.0,15668.0,FOLWARK SOS MADZIAROW 900 ML,0,"0,00","0,00",-,-
 ,1.0,3990.0,"FOLWARK SOS MEXICANA 0,9 L",0,"0,00","0,00",-,-
 ,1.0,17132.0,FRITT  70 G,0,"0,00","0,00",-,-
 ,1.0,17144.0,FRITT 35 G,0,"0,00","0,00",-,-
 ,1.0,17143.0,FRITT 35 G,0,"0,00","0,00",-,-
 ,1.0,17146.0,FRITT 35 G,0,"0,00","0,00",-,-
 ,1.0,17147.0,FRITT 35 G,0,"0,00","0,00",-,-
 ,1.0,17135.0,FRITT 70 G,0,"0,00","0,00",-,-
 ,1.0,17133.0,FRITT 70 G,0,"0,00","0,00",-,-
 ,1.0,17137.0,FRITT 70 G,0,"0,00","0,00",-,-
 ,1.0,17131.0,FRITT 70 G,0,"0,00","0,00",-,-
 ,1.0,17136.0,FRITT 70 G,0,"0,00","0,00",-,-
 ,1.0,16234.0,FRYTKI 750 G PROSTE,0,"0,00","0,00",-,-
 ,1.0,6800.0,GALARETKA TRUSKAWKA 75 GR CYKORIA,0,"0,00","0,00",-,-
 ,1.0,17257.0,GALARETKA W CZEKOL.MELLA190G,0,"0,00","0,00",-,-
 ,1.0,16913.0,GALAT DROBIOWY 250G,0,"0,00","0,00",-,-
 ,1.0,16914.0,GALAT WIEPRZOWY 250 G,0,"0,00","0,00",-,-
 ,1.0,8456.0,GALLWE BUDYN CZEK.Z ORZECHAMI 46 G,0,"0,00","0,00",-,-
 ,1.0,16169.0,GELLWE AROMAT MIGDAL 10G,0,"0,00","0,00",-,-
 ,1.0,7114.0,GELLWE BUDYN CZEKOLADOWY 45G,0,"0,00","0,00",-,-
 ,1.0,12956.0,GELLWE BUDYN WANILIOWY Z RODZYNKAMI 47G,0,"0,00","0,00",-,-
 ,1.0,6649.0,GELLWE CIASTKO TIRAMISU 450G,0,"0,00","0,00",-,-
 ,1.0,9863.0,GELLWE FITELLA ORZECHOWE 50 G,0,"0,00","0,00",-,-
 ,1.0,6084.0,GELLWE GALARETKA GRUGO NIEBIESKA 75 G,0,"0,00","0,00",-,-
 ,1.0,9142.0,GELLWE KAKAO 80 G,0,"0,00","0,00",-,-
 ,1.0,2893.0,GELLWE KARPATKA 340 G,0,"0,00","0,00",-,-
 ,1.0,96.0,GELLWE KISIEL TRUSKAWKOWY 30G,0,"0,00","0,00",-,-
 ,1.0,5657.0,GELLWE KISIEL WISNIOWY 38G,0,"0,00","0,00",-,-
 ,1.0,5264.0,GELLWE KISIEL WISNIOWY SLODKI KUBEK 30 G,0,"0,00","0,00",-,-
 ,1.0,59.0,GELLWE KISIEL ZURAWINOWY,0,"0,00","0,00",-,-
 ,1.0,18281.0,GELLWE KONFITUREX 2;1,0,"0,00","0,00",-,-
 ,1.0,19373.0,GELLWE KREM CZEKOL.DO TORTOW,0,"0,00","0,00",-,-
 ,1.0,7607.0,GELLWE KREM KARPATKA,0,"0,00","0,00",-,-
 ,1.0,12789.0,GELLWE KREM TYRAMISU 150G,0,"0,00","0,00",-,-
 ,1.0,3957.0,GELLWE POLEWA ORZECH TWARDA,0,"0,00","0,00",-,-
 ,1.0,16512.0,GELLWE SL.KUB FRUGO,0,"0,00","0,00",-,-
 ,1.0,16514.0,GELLWE SL.KUB. FRUGO,0,"0,00","0,00",-,-
 ,1.0,6510.0,GELLWE SNIEZKA NA MLEKO 60G,0,"0,00","0,00",-,-
 ,1.0,3967.0,GELLWE ZELATYNA 50G,0,"0,00","0,00",-,-
 ,1.0,11785.0,GILZY ROUTE 66 RED 100,0,"0,00","0,00",-,-
 ,1.0,15843.0,GOFRY 12 SZT,0,"0,00","0,00",-,-
 ,1.0,18810.0,GOFRY DAHLI 250G,0,"0,00","0,00",-,-
 ,1.0,16562.0,GOFRY DELIKATESOWE  100 G,0,"0,00","0,00",-,-
 ,1.0,16563.0,GOFRY Z ZIARNEM 100 G,0,"0,00","0,00",-,-
 ,1.0,5068.0,GOLABKI W SOSIE POMID. 500G SLOIK,0,"0,00","0,00",-,-
 ,1.0,4875.0,GRIL JEDNORAZOWY,0,"0,00","0,00",-,-
 ,1.0,3597.0,GROCH CALY 500 G,0,"0,00","0,00",-,-
 ,1.0,5487.0,GROCH CALY 500 G STEFIK,0,"0,00","0,00",-,-
 ,1.0,12834.0,GROCH LUSKANY CALY KUPIEC 400G,0,"0,00","0,00",-,-
 ,1.0,15673.0,GROCH POLOWKI 500 G,0,"0,00","0,00",-,-
 ,1.0,9906.0,GROSZEK MROZONY 4500 NORDIS,0,"0,00","0,00",-,-
 ,1.0,8226.0,GROSZEK PTYSIOWY 80 G,0,"0,00","0,00",-,-
 ,1.0,3456.0,GROSZEK SALATKOWE 400 G PUSZKA HAPPY-FRU,0,"0,00","0,00",-,-
 ,1.0,16604.0,GULASZ  520 G,0,"0,00","0,00",-,-
 ,1.0,17258.0,"GUMA MAMBA 4*26,5 G",0,"0,00","0,00",-,-
 ,1.0,16936.0,GWIAZDOREK Z CUKIERKAMI,0,"0,00","0,00",-,-
 ,1.0,16809.0,HAMBURGER,0,"0,00","0,00",-,-
 ,1.0,18593.0,HAMBURGER DROBIOWY 350 G,0,"0,00","0,00",-,-
 ,1.0,3095.0,J KAWA WOSEBA 250 G,0,"0,00","0,00",-,-
 ,1.0,3098.0,"J KUKURYDZA KONS.212 ML BOND,",0,"0,00","0,00",-,-
 ,1.0,9227.0,JAJKA 10 SZT,0,"0,00","0,00",-,-
 ,1.0,16043.0,JAJKA FARMIO 6 SZT,0,"0,00","0,00",-,-
 ,1.0,15669.0,JAJKA KURZE DUZE 10 SZT,0,"0,00","0,00",-,-
 ,1.0,975.0,"JAR-MASZ KAPUSTA PACZKA 0,5 KG",0,"0,00","0,00",-,-
 ,1.0,9710.0,"JAR-MASZ SALATKA WARZYWNA 0,5 L",0,"0,00","0,00",-,-
 ,1.0,10115.0,JER-MASZ FASOLKA KONSERWOWA 500 ML,0,"0,00","0,00",-,-
 ,1.0,154.0,JER-MASZ OGORKI 0.9 KONSERW,0,"0,00","0,00",-,-
 ,1.0,2355.0,"JER-MASZ OGORKI KWASZONE 0,9L",0,"0,00","0,00",-,-
 ,1.0,13435.0,"JER-MASZ SA?ATKA WARZYWNA 0,9L",0,"0,00","0,00",-,-
 ,1.0,15567.0,JOGURT SERDUSZKA 125 G,0,"0,00","0,00",-,-
 ,1.0,15564.0,JOGURT Z MUSLI 150 G,0,"0,00","0,00",-,-
 ,1.0,16812.0,KAJZERKA NA SWIZO,0,"0,00","0,00",-,-
 ,1.0,17126.0,KAKAO CIEMNE 70 G KRUGER,0,"0,00","0,00",-,-
 ,1.0,17262.0,KAKAO DECOMORENO 150 G,0,"0,00","0,00",-,-
 ,1.0,14315.0,KAKAO DECOMORRENO 80 G,0,"0,00","0,00",-,-
 ,1.0,2537.0,KAKAO PUCHATEK 350G PUSZKA,0,"0,00","0,00",-,-
 ,1.0,18042.0,KAKAO PUCHATEK ORZECHOWE 300G,0,"0,00","0,00",-,-
 ,1.0,19189.0,KAKAO WEDEL CIEMNE 80 G,0,"0,00","0,00",-,-
 ,1.0,16332.0,KAMIS MUSZTARDA DELIKATEROWA 185GR,0,"0,00","0,00",-,-
 ,1.0,15808.0,KAMIS OCET BALSAMICZNY Z MODEN,0,"0,00","0,00",-,-
 ,1.0,8363.0,KAMIS OCET BIALY 250ML,0,"0,00","0,00",-,-
 ,1.0,16786.0,KANDYZOWANA MIESZANKA 100G,0,"0,00","0,00",-,-
 ,1.0,16787.0,KANDYZOWANA POMARANCZ 100G,0,"0,00","0,00",-,-
 ,1.0,16788.0,KANDYZOWANA WISNIA 100G,0,"0,00","0,00",-,-
 ,1.0,16915.0,KARKOWKA ZESTAW,0,"0,00","0,00",-,-
 ,1.0,9594.0,KARPATKA CIASTO DELACTA,0,"0,00","0,00",-,-
 ,1.0,16549.0,KASZA JAGLANA   4*100G,0,"0,00","0,00",-,-
 ,1.0,15568.0,KASZKA SMAKIJA TRU 130 G,0,"0,00","0,00",-,-
 ,1.0,19227.0,KAWA  500 G PRIMA,0,"0,00","0,00",-,-
 ,1.0,17263.0,KAWA JACOBS 250 G,0,"0,00","0,00",-,-
 ,1.0,17264.0,KAWA JACOBS GRAND 200 G,0,"0,00","0,00",-,-
 ,1.0,17265.0,KAWA JACOBS KRON.200G,0,"0,00","0,00",-,-
 ,1.0,3696.0,KAWA NESCAFE 100G INTENSO,0,"0,00","0,00",-,-
 ,1.0,16609.0,"KETCHUP 5,5 KG",0,"0,00","0,00",-,-
 ,1.0,15887.0,KETCHUP KOTLIN Z POM.MALINA 450 G,0,"0,00","0,00",-,-
 ,1.0,17266.0,KIELBASA KRAKOWSKA SUCHA 280 G,0,"0,00","0,00",-,-
 ,1.0,16220.0,KIELBASA TARGOWA KG,0,"0,00","0,00",-,-
 ,1.0,17268.0,KIELBASA ZYWIECKA 286 G,0,"0,00","0,00",-,-
 ,1.0,10005.0,KIE?BASA W SOS CHRZANOWYM 650GR S?OIK,0,"0,00","3,00",-,-
 ,1.0,19501.0,KINDER BUENO 43 G,0,"0,00","0,00",-,-
 ,1.0,10739.0,KISIEK GELLWE S?.KUBEK CZERWONE30GR,0,"0,00","0,00",-,-
 ,1.0,10742.0,KISIEL GELLWE S?.KUBEK POMARA?CZ 30GR,0,"0,00","0,00",-,-
 ,1.0,17300.0,KISIEL WIN.TRUSKAWKA 77 G,0,"0,00","0,00",-,-
 ,1.0,13462.0,KITEKAT KURCZAK W SOS PUSZKA 40,0,"0,00","0,00",-,-
 ,1.0,16233.0,KNEDLE ZE SLIWKAMI 450 G,0,"0,00","0,00",-,-
 ,1.0,19809.0,KNOR G.K MAKARON SOS GULASZOWY 52GR,0,"0,00","0,00",-,-
 ,1.0,5568.0,KNOR GOR.KUBEK BOROWIKOWA 16G,0,"0,00","0,00",-,-
 ,1.0,208.0,KNOR GOR.KUBEK OGORKOWA 15G,0,"0,00","0,00",-,-
 ,1.0,2896.0,KNOR NUDLE DIABLO POMID. 66G,0,"0,00","0,00",-,-
 ,1.0,8724.0,KNOR NUDLE KURCZ.PIECZ. 61G,0,"0,00","0,00",-,-
 ,1.0,11594.0,"KNOR NUDLE OSTRY BOCZEK 0,63G",0,"0,00","0,00",-,-
 ,1.0,18203.0,KNOR NUDLE POMIDORO DIABOLO,0,"0,00","0,00",-,-
 ,1.0,8725.0,KNOR NUDLE SER ZIOLA 61G,0,"0,00","0,00",-,-
 ,1.0,16511.0,KNOR NUDLE WLOSKA POMIDOROWA 70 G,0,"0,00","0,00",-,-
 ,1.0,1583.0,KNOR SOS DO PIECZENI 30G,0,"0,00","0,00",-,-
 ,1.0,7627.0,KNOR SOS SALAT.CZOSNEK 9G,0,"0,00","0,00",-,-
 ,1.0,2270.0,"KNORR BULIONETKA DO DUSZONEGO KURCZA,56G",0,"0,00","0,00",-,-
 ,1.0,2271.0,KNORR BULIONETKA DO DUSZONYCH MIES,0,"0,00","0,00",-,-
 ,1.0,16202.0,KNORR FIX  Z KURCZAKIEM,0,"0,00","0,00",-,-
 ,1.0,16201.0,KNORR FIX  Z MOZZARELLA,0,"0,00","0,00",-,-
 ,1.0,17350.0,KNORR FIX CHRUPERY Z DIPEM,0,"0,00","0,00",-,-
 ,1.0,14698.0,KNORR FIX KURCZAK W SOS MIODOWYM,0,"0,00","0,00",-,-
 ,1.0,14701.0,KNORR FIX KURCZAK W SOS ORZECHOWYM,0,"0,00","0,00",-,-
 ,1.0,15719.0,KNORR FIX SMAZONY MAKARON PO CHINSKU,0,"0,00","0,00",-,-
 ,1.0,15711.0,KNORR FIX SMAZONY RYZ PO BCHINSKU,0,"0,00","0,00",-,-
 ,1.0,14952.0,KNORR FIX SOCZYSTE ZEBERKA W COLI,0,"0,00","0,00",-,-
 ,1.0,15666.0,KNORR FIX SWIDERKI Z KIE?BASA,0,"0,00","0,00",-,-
 ,1.0,16552.0,KNORR FIX Z CHRUPERY Z DIPEM,0,"0,00","0,00",-,-
 ,1.0,713.0,KNORR G.K BARSZCZ CZERW.12,0,"0,00","0,00",-,-
 ,1.0,3512.0,KNORR G.K MAKARON Z SOS SER SMIETANA,0,"0,00","0,00",-,-
 ,1.0,16019.0,KNORR G.K MARAR.Z SOS.BOLON 56G,0,"0,00","0,00",-,-
 ,1.0,16021.0,KNORR G.K PUREE Z BOCZ. I CEBULA,0,"0,00","0,00",-,-
 ,1.0,18643.0,KNORR G.K SEROWA 19G,0,"0,00","0,00",-,-
 ,1.0,11744.0,KNORR G.K. PUREE Z POMID.50G,0,"0,00","0,00",-,-
 ,1.0,16105.0,KNORR G.K. SZPARAGOWA,0,"0,00","0,00",-,-
 ,1.0,16106.0,KNORR G.K. WARZYWNA,0,"0,00","0,00",-,-
 ,1.0,11876.0,KNORR G.K.SEROWA Z MAK.SZPINAKOWYM,0,"0,00","0,00",-,-
 ,1.0,7587.0,KNORR KURCZAK Z PATELNI 25G PAP+ROZM,0,"0,00","0,00",-,-
 ,1.0,16923.0,KNORR NUDLE AMORE POMID 65 G,0,"0,00","0,00",-,-
 ,1.0,16758.0,KNORR NUDLE GULASZ,0,"0,00","0,00",-,-
 ,1.0,17877.0,KNORR NUDLE ITALIANO POMID.64 G,0,"0,00","0,00",-,-
 ,1.0,8758.0,KNORR PUREE ZIEM.Z SER-BROKUL.50G,0,"0,00","0,00",-,-
 ,1.0,16350.0,KNORR ROS KOSTKA DROB+WO?OWY 60 G,0,"0,00","0,00",-,-
 ,1.0,14104.0,KNORR SOS DO PIECZNIOW. JASNY 25G,0,"0,00","0,00",-,-
 ,1.0,17087.0,KNORR SOS DO SZPINAKU,0,"0,00","0,00",-,-
 ,1.0,17785.0,KNORR SOS GYROS,0,"0,00","0,00",-,-
 ,1.0,17084.0,KNORR SOS NA CIEPLO DO WARZYW,0,"0,00","0,00",-,-
 ,1.0,861.0,KNORR SOS SALATKOWY  MIZERIA 9G,0,"0,00","0,00",-,-
 ,1.0,18313.0,KNORR ZESTAW  G.K Z KUBKIEM +D?UGOPIS,0,"0,00","0,00",-,-
 ,1.0,18312.0,KNORR ZESTAW G.K Z KUBKIEM +D?UGOPIS,0,"0,00","0,00",-,-
 ,1.0,18310.0,KNORR ZESTAW G.K Z KUBKIEM+DLUGOPIS,0,"0,00","0,00",-,-
 ,1.0,9009.0,KNORR ZUPA BOROWIKOWA Z CEBULA 53 G,0,"0,00","0,00",-,-
 ,1.0,12844.0,KNORR ZUPA PIECZARKOWA 49 G,0,"0,00","0,00",-,-
 ,1.0,16568.0,KNORRFIX PLACKI ZIEMNIACZANE,0,"0,00","0,00",-,-
 ,1.0,17647.0,"KOMPOT SLIWKOWY 0,9L",0,"0,00","0,00",-,-
 ,1.0,17648.0,"KOMPOT TRUSKAWKOWY 0,9 L",0,"0,00","0,00",-,-
 ,1.0,19007.0,KONC.PUDLISZKI 200G,0,"0,00","0,00",-,-
 ,1.0,4744.0,KONCENTRAT BARSZCZU  380 G ALMAR,0,"0,00","0,00",-,-
 ,1.0,18711.0,KONCENTRAT POMIDOROWY 190 G ARO,0,"0,00","0,00",-,-
 ,1.0,19171.0,KONCENTRAT POMIDOROWY 360 G DAWTONA,0,"0,00","0,00",-,-
 ,1.0,17293.0,KONFITURA MALINA 220 G LUBAWA,0,"0,00","0,00",-,-
 ,1.0,17295.0,KONFITURA TRUSKAWKA 220 G LUBAWA,0,"0,00","0,00",-,-
 ,1.0,10439.0,KONFITURA Z WISNI 220GR,0,"0,00","0,00",-,-
 ,1.0,17972.0,KONSERWA  MIESNA 300G,0,"0,00","0,00",-,-
 ,1.0,16933.0,KOPARKA Z CUKIERKAMI,0,"0,00","0,00",-,-
 ,1.0,6085.0,KORECZKI ZE SLEDZIA 250 G,0,"0,00","0,00",-,-
 ,1.0,13058.0,KOTLETY SOJOWE 100G ORICA,0,"0,00","0,00",-,-
 ,1.0,3772.0,KOTLIN DZEM WISNIOWY  270 G,0,"0,00","0,00",-,-
 ,1.0,17368.0,KOTLIN GROSZEK KON.400G,0,"0,00","0,00",-,-
 ,1.0,17269.0,KRAKERSY MIX,0,"0,00","0,00",-,-
 ,1.0,16157.0,KRAKUS SZYNKA Z KURCZAKA  160 G,0,"0,00","0,00",-,-
 ,1.0,4775.0,"KRAKUS ZUREK 1,5 L",0,"0,00","0,00",-,-
 ,1.0,17220.0,KREM LAKOMCIA 400G,0,"0,00","0,00",-,-
 ,1.0,17221.0,KREM NUTELLA 630G,0,"0,00","0,00",-,-
 ,1.0,18215.0,KREM NUTELLA ORZECH.-CZEK.350G,0,"0,00","0,00",-,-
 ,1.0,19004.0,KRESTO MIESZANKA SKÓREK 100G,0,"0,00","0,00",-,-
 ,1.0,4236.0,KROCHMAL 50G GIGUS,0,"0,00","0,00",-,-
 ,1.0,17837.0,"KUBUS WODA 1,5 L JAB?KO",0,"0,00","0,00",-,-
 ,1.0,16571.0,KUCHAREK ROSÓ? WOLOWY KOSTKA  +2 GRZTIS,0,"0,00","0,00",-,-
 ,1.0,6029.0,KUPIEC FASOLA PIEKNY JAS 400G,0,"0,00","0,00",-,-
 ,1.0,4278.0,KUPIEC GROCH LUSKANY POLOWKI,0,"0,00","0,00",-,-
 ,1.0,16374.0,KUPIEC KUSKUS 300G KUPIEC,0,"0,00","0,00",-,-
 ,1.0,6132.0,KUPIEC OTREBY OWSIANE 200 G,0,"0,00","0,00",-,-
 ,1.0,6133.0,KUPIEC OTREBY PRZENNE 150 G,0,"0,00","0,00",-,-
 ,1.0,15556.0,KUPIEC PLATKI RYZOWE 200G,0,"0,00","0,00",-,-
 ,1.0,15557.0,KUPIEC RYZ BRAZOWY 4X100G,0,"0,00","0,00",-,-
 ,1.0,19154.0,LAJKONIK PALUCHY 125 G,0,"0,00","0,00",-,-
 ,1.0,8450.0,"LARUS FILETY SL.0,5 W POMIDORACH",0,"0,00","0,00",-,-
 ,1.0,13721.0,LARUS SALATKA SLEDZIOWA 140 G,0,"0,00","0,00",-,-
 ,1.0,16940.0,LASECZKI CHOINKOWE 1 SZT,0,"0,00","0,00",-,-
 ,1.0,9444.0,LECZO PIECZARKOWE 750 G,0,"0,00","0,00",-,-
 ,1.0,17261.0,LIPTON 60 G YELLOW,0,"0,00","0,00",-,-
 ,1.0,17260.0,LIPTON OWOCE LESNE 10 PIRAM.,0,"0,00","0,00",-,-
 ,1.0,15577.0,LIZAK NIM 2 80G,0,"0,00","0,00",-,-
 ,1.0,2409.0,LODY KUBEK,0,"0,00","0,00",-,-
 ,1.0,13539.0,LODY ROZEK KORAL-GUMA BALON,0,"0,00","0,00",-,-
 ,1.0,7580.0,LOWICZ DZEM ANANASOWY 280 G,0,"0,00","0,00",-,-
 ,1.0,11581.0,LOWICZ DZEM BRZOS+MARAK 280 G,0,"0,00","0,00",-,-
 ,1.0,18219.0,LOWICZ DZEM CAERWONA PORZECZKA N/S 280 G,0,"0,00","0,00",-,-
 ,1.0,11609.0,LOWICZ DZEM CZAR+CZERWONA PORZECZKA 280,0,"0,00","0,00",-,-
 ,1.0,17667.0,LOWICZ DZEM CZARNY BEZ 280 G,0,"0,00","0,00",-,-
 ,1.0,7581.0,LOWICZ DZEM Z MORELI 280 G,0,"0,00","0,00",-,-
 ,1.0,11816.0,LOWICZ DZEM Z OW.LESNYCH 280 G,0,"0,00","0,00",-,-
 ,1.0,10542.0,LOWICZ KONFITURA WISNIA 240G,0,"0,00","0,00",-,-
 ,1.0,6287.0,LOWICZ MARMOLADA 480 G,0,"0,00","0,00",-,-
 ,1.0,15341.0,LUBELLA DANIE Z PATELNI,0,"0,00","0,00",-,-
 ,1.0,16790.0,MAJONEZ FAMILI.250G,0,"0,00","0,00",-,-
 ,1.0,5896.0,MAJONEZ FAMILIJNY 250 ML,0,"0,00","0,00",-,-
 ,1.0,19074.0,MAJONEZ WINIARY 700 G,0,"0,00","0,00",-,-
 ,1.0,10616.0,MAK 500GR NIEBIESKI,0,"0,00","0,00",-,-
 ,1.0,3113.0,MAKA TORTOWA 1KG BOLESLAWIEC,0,"0,00","0,00",-,-
 ,1.0,11888.0,MAKARON JAPONSKI 82 G,0,"0,00","0,00",-,-
 ,1.0,11883.0,MAKARON SMAZONY CURRY  KUBEK 85 G,0,"0,00","0,00",-,-
 ,1.0,15569.0,MAKARON SULECHOWSKI 400 G NITK.ROS,0,"0,00","0,00",-,-
 ,1.0,15570.0,MAKARON SULMA SPAG.500G,0,"0,00","0,00",-,-
 ,1.0,17152.0,MANGO SUSZONE 70 G,0,"0,00","0,00",-,-
 ,1.0,3101.0,MAR DELMA Z CZOSNKIEM 450 G,0,"0,00","0,00",-,-
 ,1.0,16515.0,MAR RAMA 450 G,0,"0,00","0,00",-,-
 ,1.0,16098.0,MAR SNIADANIOWA Z MASLEM 500 G,0,"0,00","0,00",-,-
 ,1.0,9140.0,MARCHEW Z JAB?KIEM 290 G,0,"0,00","0,00",-,-
 ,1.0,19104.0,MARGARYNA NIEZB.500G,0,"0,00","0,00",-,-
 ,1.0,15571.0,MARGARYNA RAMA 250 G,0,"0,00","0,00",-,-
 ,1.0,15572.0,MARGARYNA SMAKOW.500 G,0,"0,00","0,00",-,-
 ,1.0,7221.0,MARMOLADA SL.OGROD WIELOWOC 550G,0,"0,00","6,00",-,-
 ,1.0,13350.0,MASA KRÓWKOWA 400G,0,"0,00","0,00",-,-
 ,1.0,18448.0,MASA MAKOWA BAKALLAND 850G,0,"0,00","0,00",-,-
 ,1.0,17297.0,MELISA HERB.20 T,0,"0,00","0,00",-,-
 ,1.0,17253.0,MICHA?KI PIASTOWSKIE 120 G,0,"0,00","0,00",-,-
 ,1.0,17240.0,MICHA?KI ZAMKOWE 350 G,0,"0,00","0,00",-,-
 ,1.0,18180.0,MIESIWO W SOSIE WLASNYM 300 G RUSIECKI,0,"0,00","0,00",-,-
 ,1.0,17241.0,MIESZANKA KRAKOWSKA 350 G,0,"0,00","0,00",-,-
 ,1.0,17242.0,MIESZANKA WEDLOWSKA 490 G,0,"0,00","0,00",-,-
 ,1.0,8621.0,MIGDALY 100G FINE FOOD,0,"0,00","0,00",-,-
 ,1.0,4773.0,MIGDALY CALE 100 G BAKALLAND,0,"0,00","0,00",-,-
 ,1.0,19378.0,MIGDA?Y BLANSZOWANE 80 G,0,"0,00","0,00",-,-
 ,1.0,16937.0,MIKOLAJ NA MOTORZE Z CUK.,0,"0,00","0,00",-,-
 ,1.0,2272.0,MILKA 100 G Z ORZECHAMI,0,"0,00","0,00",-,-
 ,1.0,17230.0,MILKA CHOCCO.PIANKA TOFFI 129 G,0,"0,00","0,00",-,-
 ,1.0,17234.0,MILKA CIASTKA 184 G COCOMES.,0,"0,00","0,00",-,-
 ,1.0,17235.0,MILKA CIASTKA COOKIES Z ORZECH.184 G,0,"0,00","0,00",-,-
 ,1.0,16782.0,MILKA KAKAO 1 KG,0,"0,00","0,00",-,-
 ,1.0,17226.0,MILKA LILIA STAIR 144G,0,"0,00","0,00",-,-
 ,1.0,16781.0,MIOD 400G NEK.LIPA PASIEKA,0,"0,00","0,00",-,-
 ,1.0,3699.0,MIOD LIPOWY 400 G  SUSZKA,0,"0,00","0,00",-,-
 ,1.0,9459.0,MIOD LIPOWY 950 ML,0,"0,00","0,00",-,-
 ,1.0,18818.0,"MIOD TYMBARK NATURALNY 0,25G",0,"0,00","0,00",-,-
 ,1.0,8982.0,MIOD WIELOKWIATOWY 370 G BAS.PASIEKA,0,"0,00","6,00",-,-
 ,1.0,15608.0,MISECZKI DO LODOW6 SZT,0,"0,00","0,00",-,-
 ,1.0,15761.0,MIX WARZYWNY 900 ML,0,"0,00","0,00",-,-
 ,1.0,15573.0,"MLEKO 3,2 % 1 L GOS.",0,"0,00","0,00",-,-
 ,1.0,17216.0,MOB CHERI 157.5 G,0,"0,00","0,00",-,-
 ,1.0,17668.0,MOKATE  YOGOCRUNCH 40 G+25G,0,"0,00","0,00",-,-
 ,1.0,17669.0,MOKATE YOGOCRUNCH 65G,0,"0,00","0,00",-,-
 ,1.0,2406.0,MOLA PAPIER TOALETOWY 8  BRYZA  MORSKA,0,"0,00","0,00",-,-
 ,1.0,9117.0,MORELE SUSZONE 100G SIESTA,0,"0,00","0,00",-,-
 ,1.0,16842.0,MORLINKI 175G,0,"0,00","0,00",-,-
 ,1.0,7330.0,MOTOR Z CUKIERKAMI,0,"0,00","0,00",-,-
 ,1.0,9445.0,MUSLI TRUSKAWKOWE 200G,0,"0,00","0,00",-,-
 ,1.0,3752.0,MUSZTARDA GRILOWA 210 G PEGAZ,0,"0,00","0,00",-,-
 ,1.0,16159.0,MUSZTARDA SAREPSKA 800 G FALWORK,0,"0,00","0,00",-,-
 ,1.0,16610.0,"MUSZTARDA STOLOWA 0,9 PEGAZ",0,"0,00","0,00",-,-
 ,1.0,684.0,MUSZTARDA STOLOWA 175 G FAMILI,0,"0,00","0,00",-,-
 ,1.0,2225.0,NAP BAHAMA 1 L CZ.PORZECZKA,0,"0,00","0,00",-,-
 ,1.0,16784.0,NAP CAEKOLADOWY 25 G,0,"0,00","0,00",-,-
 ,1.0,15581.0,NAP CAPRIO 2 L POM,0,"0,00","0,00",-,-
 ,1.0,15582.0,NAP CAPRIO CZ.POM 2 L,0,"0,00","0,00",-,-
 ,1.0,17301.0,NAP CAPRIO JAB+ARON+WISN.2L,0,"0,00","0,00",-,-
 ,1.0,15578.0,NAP CAPRIO MULTIWIT 2 L,0,"0,00","0,00",-,-
 ,1.0,8818.0,"NAP COCOLA CHERRY 0,33 PUSZKA",0,"0,00","0,00",-,-
 ,1.0,15583.0,"NAP HELLENA 1,25 POM",0,"0,00","0,00",-,-
 ,1.0,15584.0,"NAP HELLENA POMARANCZ 1,75 L",0,"0,00","0,00",-,-
 ,1.0,15585.0,NAP HOOP COLA 3*1L+1,0,"0,00","0,00",-,-
 ,1.0,15241.0,NAP MR POMARANCZ 2 L N/GAZ,0,"0,00","0,00",-,-
 ,1.0,15586.0,NAP PEPSI 1 L,0,"0,00","0,00",-,-
 ,1.0,15587.0,NAP PEPSI 1 L 5+1 L,0,"0,00","0,00",-,-
 ,1.0,7323.0,NAP TYMBARK 400 ML MANGO,0,"0,00","0,00",-,-
 ,1.0,17879.0,"NAP TYMBARK FRUKTAJ  0,25 ANANAS+KOKOS",0,"0,00","0,00",-,-
 ,1.0,17878.0,"NAP TYMBARK FRUKTOLAJ 0,25 JAB+SLIW",0,"0,00","0,00",-,-
 ,1.0,15591.0,"NAP ZYWIEC TRUSK 1,5 L",0,"0,00","0,00",-,-
 ,1.0,17245.0,NIM 2 90 G,0,"0,00","0,00",-,-
